CD8-T,Other immune,DC / Mono,CD3-T,B,NK,Kreatin-positive tumor,Tumor,CD4-T,Mesenchymal-like,Macrophages,Endothelial,Tregs,Unidentified,DC,Mono / Neu,Neutrophils,site_ID,patient_ID
28,101,13,33,18,0,3,0,43,10,91,15,10,1,1,6,2,351,4
3,2,2,0,0,0,283,14,4,0,10,0,3,0,0,1,9,352,4
26,55,24,29,13,0,35,13,40,4,39,9,14,1,0,4,5,353,4
14,126,11,26,22,0,0,0,13,26,67,4,5,6,0,7,2,354,4
16,27,36,26,19,1,4,0,86,12,97,9,14,4,1,3,17,355,4
6,85,7,17,22,0,0,0,15,33,86,4,6,3,0,9,8,356,4
8,35,20,26,8,0,155,18,16,16,8,5,7,2,0,0,2,357,4
26,55,17,26,10,0,72,14,36,12,25,10,12,1,0,3,2,358,4
16,23,45,28,26,1,5,0,94,9,90,8,14,2,1,2,16,359,4
25,26,57,23,23,1,3,0,81,11,72,8,15,1,1,4,15,360,4
6,5,18,4,2,0,175,42,6,6,12,3,8,1,0,3,3,361,4
21,92,15,38,13,0,15,4,45,13,61,18,16,2,0,5,2,362,4
7,5,11,4,2,0,208,47,9,7,6,3,9,0,0,0,5,363,4
23,49,17,26,6,0,43,9,30,14,79,10,12,5,0,2,10,364,4
16,46,13,28,15,0,2,1,51,20,108,28,3,6,0,6,14,365,4
26,49,20,28,14,0,44,18,39,4,35,7,17,1,0,4,6,366,4
21,77,34,27,37,0,15,16,32,12,46,12,14,0,0,3,3,367,4
10,2,1,0,1,0,268,7,3,0,10,0,5,0,0,0,7,368,4
15,11,7,12,8,0,196,49,24,7,4,6,13,1,0,0,9,369,4
17,98,32,25,38,0,1,0,35,16,82,12,10,0,0,6,2,370,4
5,81,9,16,15,0,1,0,22,25,113,7,10,1,0,11,4,371,4
11,81,13,18,6,0,3,0,24,19,135,16,7,2,1,5,0,372,4
39,42,29,38,62,4,12,8,87,6,58,7,12,0,0,0,13,373,4
17,25,33,29,19,1,5,0,91,12,99,10,12,4,1,3,16,374,4
17,3,16,9,6,0,144,22,22,2,17,1,8,0,0,0,5,375,4
19,94,15,48,14,0,10,3,41,18,60,20,15,2,0,5,4,376,4
50,22,35,48,66,4,9,5,119,6,54,3,11,0,0,0,8,377,4
25,29,26,21,10,0,89,23,49,12,47,6,17,0,0,1,5,378,4
7,3,1,1,1,0,278,13,4,0,10,0,2,0,0,0,9,379,4
20,54,28,21,35,0,54,40,26,11,28,9,14,1,0,3,3,380,4
13,99,25,32,34,0,1,0,34,18,88,11,12,0,0,7,1,381,4
5,29,21,13,20,0,104,57,19,10,13,5,14,1,0,4,4,382,4
10,110,7,18,24,0,0,0,11,36,62,4,3,6,0,6,7,383,4
7,3,1,1,1,0,280,13,5,0,10,0,2,0,0,0,9,384,4
5,74,31,16,26,0,0,0,22,28,65,8,10,1,0,5,13,385,4
8,1,2,0,1,0,252,7,2,1,10,0,6,2,0,1,3,386,4
14,57,3,22,5,0,3,1,27,28,124,20,5,8,1,6,8,387,4
11,3,15,6,5,0,172,21,17,1,11,0,7,0,0,0,4,388,4
16,26,29,26,15,1,51,23,41,11,54,9,14,2,1,3,13,389,4
26,17,60,27,29,1,4,0,95,7,76,6,14,0,1,3,12,390,4
13,51,15,30,13,0,116,15,22,12,9,13,15,2,0,1,0,391,4
9,1,2,1,1,0,245,5,3,0,15,0,8,2,0,1,3,392,4
22,82,27,29,23,0,24,10,36,9,46,13,12,1,0,3,5,393,4
4,85,10,15,18,0,0,0,14,31,86,5,7,1,0,9,8,394,4
2,2,6,1,1,0,251,17,0,0,4,0,2,0,0,1,4,395,4
20,89,20,51,44,1,13,1,49,20,54,22,11,1,0,2,10,396,4
11,19,11,13,4,0,213,19,11,9,8,1,6,2,0,0,3,397,4
12,10,9,10,4,0,217,16,8,5,9,0,7,2,0,0,2,398,4
34,40,36,39,58,0,4,0,95,5,79,9,9,0,0,0,12,399,4
33,47,27,31,50,4,38,21,51,11,40,7,11,0,0,0,10,400,4
84,22,6,17,0,0,12,1,19,37,86,20,6,0,0,19,4,401,5
37,4,2,7,0,0,84,1,23,29,101,13,3,0,2,24,1,402,5
70,20,8,12,0,0,17,0,13,41,78,18,5,1,0,14,8,403,5
43,31,5,11,0,0,7,0,10,42,126,43,3,1,0,23,2,404,5
34,3,98,3,1,0,11,0,25,6,74,18,7,0,0,4,23,405,5
21,23,6,7,0,0,96,0,8,21,79,39,3,2,0,17,2,406,5
35,2,78,4,0,1,12,0,27,7,71,16,8,0,0,3,18,407,5
67,23,6,15,0,0,3,0,16,41,100,27,6,1,0,24,3,408,5
26,2,37,3,0,0,110,0,26,2,38,10,4,0,0,1,13,409,5
12,4,2,1,0,0,196,1,5,4,38,2,0,0,1,5,1,410,5
31,4,11,8,0,0,125,0,20,9,82,11,4,0,0,8,0,411,5
31,7,5,7,0,0,58,1,22,41,102,15,3,0,2,26,1,412,5
2,1,0,0,0,0,225,2,0,0,7,0,0,0,0,1,3,413,5
22,27,5,13,0,0,24,2,15,61,85,25,0,1,2,28,0,414,5
33,19,22,6,1,0,30,0,18,15,94,16,3,0,1,10,2,415,5
2,5,3,0,0,0,222,1,0,4,18,0,0,19,0,5,1,416,5
19,16,6,6,0,0,52,1,14,25,103,21,4,0,2,18,0,417,5
26,1,39,4,0,0,111,0,26,1,30,6,5,0,0,3,5,418,5
14,2,1,1,0,0,209,1,4,4,34,2,0,0,0,5,1,419,5
7,6,1,0,0,0,163,0,0,0,53,0,0,0,0,1,5,420,5
14,6,36,3,0,0,105,0,9,6,76,11,3,0,1,5,10,421,5
54,20,5,15,0,0,17,1,20,30,106,30,5,1,0,22,4,422,5
3,3,0,0,0,0,198,1,0,0,23,0,0,0,0,1,4,423,5
40,9,18,16,0,0,66,0,26,16,95,8,1,0,0,14,0,424,5
14,0,18,0,0,0,182,0,4,0,11,3,0,0,0,1,3,425,5
59,11,15,18,0,0,65,1,25,25,58,7,2,0,0,28,1,426,5
38,22,10,11,0,0,25,0,19,42,73,32,5,1,0,21,10,427,5
25,26,5,9,0,0,74,0,12,22,97,35,2,1,0,18,1,428,5
31,5,9,4,0,0,126,0,18,1,28,12,5,0,0,5,5,429,5
36,8,65,5,1,0,57,0,30,6,59,9,4,0,0,6,8,430,5
51,11,10,10,0,0,91,2,15,29,30,10,3,0,0,11,9,431,5
42,11,31,17,0,0,16,0,20,25,95,15,2,0,0,25,0,432,5
37,2,2,10,0,0,104,1,21,18,105,7,4,0,1,18,1,433,5
3,1,0,0,0,0,224,2,0,0,1,0,0,0,0,0,4,434,5
22,0,4,4,0,0,196,1,11,11,33,2,0,0,0,6,1,435,5
41,6,18,14,0,0,73,0,26,12,96,9,1,0,0,15,0,436,5
57,11,16,19,0,0,53,0,23,26,74,8,2,0,0,26,1,437,5
2,9,1,0,0,0,179,0,0,0,34,0,0,1,0,2,4,438,5
27,23,4,9,0,0,12,1,13,53,106,21,2,0,2,28,0,439,5
58,14,12,10,0,0,72,2,15,28,39,13,3,0,0,11,10,440,5
4,1,0,0,0,0,219,2,0,0,1,0,0,0,0,1,3,441,5
29,9,5,8,0,0,56,1,22,41,100,15,3,0,2,26,1,442,5
26,18,65,5,1,0,4,0,31,15,109,21,4,0,1,8,8,443,5
35,7,52,3,1,0,84,2,23,6,45,7,3,0,0,4,3,444,5
57,19,10,11,0,0,38,1,13,38,69,18,5,1,0,13,9,445,5
16,0,0,0,0,0,216,0,0,0,2,0,0,0,0,1,1,446,5
40,17,43,13,0,0,6,0,17,27,88,16,2,0,0,24,0,447,5
35,38,9,9,0,0,5,0,19,46,82,47,5,2,0,26,7,448,5
73,21,8,13,0,0,28,1,12,41,70,17,4,0,0,12,7,449,5
36,23,9,9,0,0,24,0,22,41,73,32,5,1,0,21,7,450,5
11,2,2,1,0,0,220,1,2,2,25,2,3,1,0,2,0,451,5
31,21,8,7,2,0,22,1,21,23,111,20,3,0,1,18,0,452,5
26,2,43,2,0,0,95,0,25,3,43,16,4,0,0,1,16,453,5
35,3,103,4,1,0,8,0,26,6,74,18,7,0,0,3,23,454,5
55,17,10,12,0,0,66,2,10,38,48,14,3,0,0,12,9,455,5
3,10,2,1,0,0,134,0,0,0,63,0,0,2,0,3,9,456,5
23,1,0,11,0,0,194,0,10,4,19,0,1,0,0,9,2,457,5
22,4,3,3,0,0,108,1,12,21,90,11,3,0,2,24,0,458,5
25,34,8,11,0,0,3,0,16,62,79,43,3,1,0,25,3,459,5
45,7,8,10,0,0,119,2,8,20,17,4,3,0,0,8,9,460,5
9,2,3,1,0,0,217,1,2,2,17,2,0,1,0,3,0,461,5
16,12,53,3,0,0,67,0,13,8,89,14,3,0,1,5,13,462,5
64,23,5,15,0,0,8,1,17,39,100,29,5,1,0,22,4,463,5
39,1,60,5,1,0,78,0,28,4,43,5,4,0,0,3,3,464,5
6,9,1,0,0,0,140,0,0,0,65,0,0,1,0,2,7,465,5
43,6,11,16,0,0,97,0,24,11,81,4,1,0,0,18,0,466,5
27,1,31,3,0,0,135,0,14,1,25,3,4,0,0,2,3,467,5
23,11,3,0,0,0,124,1,13,16,83,10,3,0,2,13,0,468,5
32,2,68,5,0,1,23,0,24,6,65,13,7,0,0,3,18,469,5
21,8,4,8,0,0,133,1,15,29,51,12,0,0,1,18,1,470,5
23,23,8,6,1,0,42,1,18,22,106,19,4,0,2,19,0,471,5
34,4,3,8,0,0,92,1,20,29,90,12,4,0,1,22,1,472,5
51,11,10,10,0,0,92,2,16,28,28,8,3,0,0,11,9,473,5
21,0,5,2,1,0,170,2,12,0,26,2,4,0,0,5,0,474,5
6,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,2,475,5
27,9,79,5,1,0,12,0,24,12,104,19,6,0,0,3,24,476,5
33,7,18,5,1,0,110,2,16,5,42,3,2,0,0,6,2,477,5
21,3,5,2,0,0,168,0,10,0,23,2,3,0,0,4,1,478,5
11,1,0,0,0,0,213,1,0,0,3,0,0,0,0,0,0,479,5
19,7,3,2,0,0,106,1,13,20,90,15,3,0,2,19,0,480,5
6,1,0,0,0,0,222,0,0,0,5,0,0,0,0,0,4,481,5
3,1,0,0,0,0,229,2,0,0,3,0,0,0,0,0,4,482,5
44,10,18,16,0,0,56,0,26,17,98,7,2,0,0,16,0,483,5
5,9,1,0,0,0,167,0,0,0,47,0,0,1,0,1,5,484,5
8,2,0,1,0,0,220,1,2,5,5,1,4,0,0,1,0,485,5
24,19,6,11,0,0,24,2,16,55,99,20,0,1,2,25,1,486,5
23,11,5,10,0,0,103,2,14,35,65,16,0,0,1,21,1,487,5
33,20,10,10,2,0,34,0,20,22,93,21,5,0,1,14,0,488,5
30,5,8,5,1,0,148,2,10,2,25,3,1,0,0,5,2,489,5
17,10,5,1,0,0,185,1,9,11,36,11,0,0,0,9,0,490,5
18,8,1,0,0,0,170,0,3,0,16,0,2,0,0,2,2,491,5
13,0,8,0,0,0,197,0,0,0,4,1,0,0,0,1,3,492,5
25,5,5,8,0,0,118,2,16,32,63,8,0,0,1,19,1,493,5
28,19,42,6,2,0,8,0,27,15,114,18,3,0,1,12,7,494,5
6,6,2,1,0,0,180,0,3,0,9,0,0,1,0,5,2,495,5
11,3,1,5,0,0,202,1,3,3,9,0,1,0,0,2,1,496,5
16,1,0,1,0,0,200,1,9,2,41,3,3,0,0,5,0,497,5
7,1,3,3,0,0,219,0,3,2,32,1,1,8,0,1,1,498,5
58,18,5,13,0,0,18,1,18,34,99,25,5,1,0,21,4,499,5
9,1,1,0,0,0,200,2,0,0,33,0,0,0,0,1,5,500,5
10,33,7,7,1,0,149,1,9,12,35,9,1,5,0,37,0,501,6
14,39,6,23,4,0,121,0,9,2,63,6,0,2,0,26,0,502,6
24,38,7,15,4,0,109,1,16,5,66,12,0,1,0,38,2,503,6
3,15,1,0,0,0,182,0,1,13,12,7,0,13,0,14,0,504,6
16,21,47,10,1,0,97,2,20,6,60,7,0,2,0,34,0,505,6
23,29,12,9,6,0,99,0,18,5,96,8,0,0,0,36,3,506,6
23,44,8,19,4,0,116,1,17,3,64,6,0,3,0,55,1,507,6
20,28,60,15,4,0,38,0,27,8,76,9,0,4,0,52,0,508,6
21,23,15,6,4,0,116,0,14,3,111,6,1,0,0,29,2,509,6
26,40,23,17,1,0,94,0,18,6,49,9,0,6,0,58,0,510,6
10,35,7,10,1,0,144,1,11,11,33,12,1,5,0,39,0,511,6
25,50,29,39,9,0,75,0,21,1,67,3,0,3,0,45,0,512,6
6,16,0,5,0,0,233,0,0,6,21,4,0,2,0,14,1,513,6
3,3,0,0,0,0,284,0,0,9,4,0,0,1,0,1,0,514,6
19,27,3,13,2,0,131,1,13,6,59,10,0,0,0,32,2,515,6
6,16,0,5,0,0,227,0,0,7,21,2,0,1,0,12,0,516,6
7,11,1,5,0,0,236,1,1,0,20,6,0,1,0,17,0,517,6
9,25,2,2,0,0,177,1,0,6,13,7,0,9,0,23,0,518,6
3,12,0,0,0,0,254,0,0,15,12,2,0,5,0,5,0,519,6
3,5,0,0,0,0,252,5,0,1,4,0,0,8,0,5,0,520,6
5,17,3,4,0,0,240,0,2,3,22,4,0,1,0,22,2,521,6
18,21,2,11,0,0,196,0,8,4,38,10,0,0,0,20,1,522,6
7,23,2,1,0,0,195,0,0,5,12,6,0,9,0,24,0,523,6
22,13,3,4,1,0,211,0,7,4,27,9,0,0,0,18,3,524,6
13,41,73,15,7,0,12,0,17,4,83,4,0,3,0,43,3,525,6
17,42,15,19,5,0,76,0,21,5,93,9,1,2,0,33,1,526,6
0,6,0,0,0,0,281,2,0,5,7,0,0,3,0,8,0,527,6
4,7,0,0,0,0,221,0,1,7,10,2,0,4,0,19,0,528,6
3,15,0,2,0,0,234,0,0,15,19,5,1,4,0,8,0,529,6
26,48,8,16,3,0,119,1,12,5,52,7,0,6,0,61,0,530,6
1,5,2,1,0,0,302,1,0,3,2,0,0,1,0,10,1,531,6
15,11,2,8,1,0,231,0,4,5,22,4,0,1,0,24,1,532,6
28,34,12,14,5,0,90,0,23,6,101,4,1,0,0,40,3,533,6
6,21,2,8,0,0,193,0,6,11,20,2,0,1,0,23,1,534,6
24,37,16,31,7,0,112,0,17,1,68,0,0,2,0,32,0,535,6
27,48,11,19,5,0,109,1,20,3,60,6,0,4,0,54,1,536,6
16,20,39,10,0,0,114,2,16,8,48,9,1,4,0,29,0,537,6
3,9,0,0,0,0,251,0,0,16,11,2,1,2,0,6,0,538,6
15,49,6,22,4,0,101,0,11,3,73,8,0,3,0,28,1,539,6
19,32,8,11,1,0,180,1,8,5,20,1,0,5,0,44,0,540,6
13,18,28,3,0,0,152,1,12,11,24,8,1,6,0,24,0,541,6
1,15,0,0,0,0,211,0,0,13,5,2,0,17,0,13,0,542,6
16,36,20,10,1,0,143,0,10,5,39,5,1,6,0,48,0,543,6
3,19,0,2,0,0,215,2,1,15,7,10,0,9,0,8,0,544,6
28,50,36,39,9,0,54,0,22,1,75,4,0,3,0,48,0,545,6
19,4,4,0,1,0,258,0,1,1,27,0,0,0,0,6,1,546,6
20,25,40,17,1,0,67,0,25,7,61,10,0,5,0,50,0,547,6
24,40,13,18,4,0,123,1,17,2,70,6,0,3,0,52,0,548,6
2,2,0,0,0,0,298,1,0,7,4,0,0,3,0,0,0,549,6
0,3,1,0,0,0,315,1,0,3,5,0,0,0,0,8,0,550,6
23,42,7,17,4,0,126,1,14,3,61,4,0,6,0,59,1,551,6
1,2,0,0,0,0,297,1,0,7,4,0,0,1,0,0,0,552,6
11,26,20,5,1,0,92,1,5,11,48,7,0,9,0,34,0,553,6
7,24,2,6,0,0,153,1,8,19,29,12,1,3,0,27,1,554,6
4,3,0,0,0,0,264,0,0,15,9,1,0,0,0,3,0,555,6
18,34,54,19,5,0,54,0,29,7,75,10,0,4,0,56,0,556,6
21,26,21,8,4,0,106,0,13,3,115,6,1,0,0,29,2,557,6
6,0,0,0,3,0,265,0,0,3,16,1,0,0,0,3,1,558,6
17,24,84,14,2,0,7,0,26,8,85,7,0,2,0,41,0,559,6
17,27,13,23,6,0,133,0,9,0,46,0,0,2,0,23,0,560,6
17,7,1,0,2,0,232,0,5,2,29,3,0,0,0,16,3,561,6
5,14,1,1,0,0,173,0,1,15,12,8,0,12,0,14,0,562,6
1,4,0,0,0,0,296,2,0,7,3,4,0,5,0,1,0,563,6
4,0,0,0,0,0,299,1,0,4,7,1,0,0,0,3,0,564,6
21,58,22,15,5,0,27,0,26,5,136,9,1,1,0,38,2,565,6
4,12,0,0,0,0,210,0,1,13,11,3,0,9,0,15,0,566,6
22,44,8,16,3,0,94,1,17,7,69,12,0,2,0,42,1,567,6
18,22,3,12,1,0,185,0,9,4,38,10,0,0,0,22,2,568,6
5,9,1,2,0,0,239,3,1,1,12,4,0,3,0,14,0,569,6
10,4,0,0,0,0,279,0,2,1,7,0,0,0,0,7,1,570,6
23,40,6,13,4,0,119,1,17,4,70,9,0,2,0,47,1,571,6
3,6,0,0,0,0,224,0,1,7,12,2,0,6,0,20,0,572,6
9,14,0,5,0,0,232,1,1,0,21,5,0,1,0,15,0,573,6
20,22,65,12,1,0,27,0,24,8,89,7,0,3,0,44,0,574,6
7,19,2,9,1,0,165,1,12,11,32,8,0,2,0,43,1,575,6
3,4,0,1,0,0,253,2,0,2,7,3,0,3,0,7,0,576,6
12,5,0,2,0,0,259,0,4,1,14,5,0,0,0,13,1,577,6
6,13,1,1,0,0,177,0,1,14,12,7,0,10,0,16,0,578,6
9,17,2,1,0,0,161,0,0,13,10,8,0,14,0,23,0,579,6
8,21,5,3,0,0,190,1,3,5,21,3,1,6,0,24,0,580,6
7,0,0,0,0,0,296,0,1,1,7,0,0,0,0,4,1,581,6
4,16,1,2,0,0,234,0,0,16,19,6,1,3,0,9,0,582,6
0,3,0,0,0,0,298,3,0,1,3,0,0,4,0,3,0,583,6
6,21,4,5,0,0,198,0,2,9,22,3,0,2,0,25,1,584,6
6,13,3,6,1,0,252,0,5,5,12,2,0,2,0,32,1,585,6
4,0,0,0,3,0,290,1,0,3,15,1,0,0,0,3,0,586,6
8,15,1,0,0,0,193,1,2,10,9,8,1,12,0,16,0,587,6
2,11,0,0,0,0,218,0,0,8,4,4,0,10,0,14,0,588,6
22,34,12,11,5,0,91,0,16,6,103,6,1,0,0,39,3,589,6
3,22,0,2,0,0,215,0,0,17,17,2,0,11,0,14,0,590,6
17,2,3,0,1,0,274,0,1,0,16,0,0,0,0,5,1,591,6
4,6,0,0,0,0,223,0,1,6,13,3,0,6,0,18,0,592,6
10,27,48,10,0,0,31,1,14,7,66,7,0,6,0,38,0,593,6
14,31,8,9,1,0,163,0,5,6,26,5,1,5,0,32,0,594,6
23,39,7,19,4,0,131,1,13,3,59,5,0,4,0,57,1,595,6
0,4,0,0,0,0,291,3,0,3,5,0,0,3,0,6,0,596,6
6,6,1,2,0,0,313,0,2,3,2,0,0,1,0,9,0,597,6
0,2,0,0,0,0,288,2,0,5,3,0,0,2,0,1,0,598,6
3,21,1,3,0,0,166,2,2,23,10,15,0,13,0,12,0,599,6
5,15,0,0,0,0,199,1,0,13,5,6,1,14,0,16,0,600,6
0,1,0,0,0,0,142,6,0,2,45,0,0,1,0,0,30,601,7
0,0,0,0,0,0,146,6,1,3,7,0,0,4,0,0,14,602,7
1,1,0,0,0,0,143,1,0,9,8,0,0,6,0,0,13,603,7
0,1,0,0,0,0,184,11,0,4,1,0,0,0,0,0,7,604,7
1,1,0,0,0,0,95,1,0,11,18,0,0,12,0,0,16,605,7
0,0,0,0,0,0,143,9,0,3,3,0,0,3,0,0,15,606,7
0,0,0,0,0,0,139,0,0,5,13,0,0,5,0,0,20,607,7
0,1,0,0,0,0,179,3,0,8,6,0,0,1,0,1,6,608,7
0,0,0,0,0,0,147,8,0,1,10,0,0,4,0,1,16,609,7
0,0,0,0,0,0,145,6,0,0,41,0,0,0,0,0,21,610,7
1,1,0,0,0,0,156,1,0,8,11,0,0,1,0,0,13,611,7
1,1,0,0,0,0,139,0,0,10,10,0,0,1,0,0,18,612,7
0,1,0,0,0,0,193,10,0,1,2,0,0,0,0,0,8,613,7
0,2,0,0,0,0,79,3,0,4,23,0,0,6,0,1,33,614,7
0,1,0,0,0,0,137,20,0,10,3,0,0,4,0,0,12,615,7
1,0,0,0,0,0,111,15,0,5,1,0,0,11,0,0,5,616,7
1,0,0,0,0,0,111,15,0,5,1,0,0,12,0,0,6,617,7
0,0,0,1,0,0,118,0,0,14,10,0,0,7,0,0,13,618,7
0,1,0,0,0,0,141,30,0,10,2,0,0,5,0,0,6,619,7
1,0,0,0,0,0,151,0,0,9,10,0,0,0,0,0,15,620,7
0,1,0,0,0,0,125,2,0,2,11,0,0,6,0,0,33,621,7
0,0,0,0,0,0,130,5,1,2,12,0,0,4,0,0,19,622,7
0,0,0,0,0,0,154,0,0,6,10,0,0,7,0,0,4,623,7
0,2,0,0,0,0,111,3,0,3,15,0,0,6,0,1,31,624,7
0,0,0,1,0,0,127,1,0,13,7,0,0,4,0,1,12,625,7
0,1,0,1,0,0,144,0,0,6,11,0,0,8,0,0,14,626,7
1,1,0,0,0,0,139,1,0,8,11,0,0,2,0,1,15,627,7
0,1,0,0,0,0,177,0,0,6,3,0,0,2,0,1,16,628,7
0,1,0,0,0,0,105,0,0,11,15,0,0,8,0,0,15,629,7
0,1,0,0,0,0,182,0,0,6,2,0,0,1,0,0,15,630,7
0,0,0,0,0,0,177,13,0,0,5,0,0,0,0,0,12,631,7
0,1,0,0,0,0,156,1,0,4,29,0,0,1,0,0,26,632,7
0,1,0,1,0,0,159,1,0,10,4,0,0,5,0,0,11,633,7
0,1,0,1,0,0,136,1,0,11,7,0,0,7,0,0,10,634,7
0,0,0,0,0,0,170,2,0,10,1,0,0,2,0,2,6,635,7
0,1,0,1,0,0,138,0,0,4,9,0,0,5,0,0,17,636,7
0,1,0,0,0,0,140,27,0,8,0,0,0,6,0,0,2,637,7
1,1,0,0,0,0,142,1,0,9,10,0,0,1,0,0,17,638,7
0,1,0,0,0,0,179,12,0,6,17,0,0,1,0,0,12,639,7
0,0,0,0,0,0,154,7,0,1,17,0,0,1,0,0,17,640,7
0,0,1,0,0,0,143,1,1,4,22,2,0,8,0,1,16,641,7
0,1,0,0,0,0,185,1,0,8,2,2,0,0,0,0,14,642,7
0,0,0,0,0,0,146,2,0,3,6,0,0,2,0,0,16,643,7
0,0,0,0,0,0,135,0,0,2,33,0,0,1,0,0,21,644,7
0,0,0,0,0,0,139,0,1,5,11,0,0,8,0,0,15,645,7
0,0,0,0,0,0,187,1,0,8,2,2,0,4,0,1,7,646,7
0,0,0,0,0,0,196,0,0,4,1,0,0,0,0,2,9,647,7
0,1,0,0,0,0,133,30,0,12,2,0,0,5,0,0,5,648,7
0,1,0,0,0,0,129,5,0,6,43,0,0,1,0,0,33,649,7
0,1,0,0,0,0,170,3,0,9,10,0,0,7,0,1,5,650,7
0,0,2,0,0,0,152,1,0,2,22,0,0,7,0,1,16,651,7
0,0,0,0,0,0,145,0,0,6,12,0,0,6,0,0,20,652,7
0,0,0,0,0,0,185,11,0,0,7,0,0,0,0,0,9,653,7
0,1,0,0,0,0,164,23,0,6,1,0,0,5,0,0,10,654,7
0,0,0,0,0,0,159,0,0,4,4,0,0,0,0,0,16,655,7
0,1,0,0,0,0,196,10,0,0,4,0,0,0,0,0,9,656,7
0,0,0,0,0,0,203,1,0,5,2,2,0,1,0,2,9,657,7
0,1,0,0,0,0,140,4,0,6,43,0,0,1,0,0,35,658,7
0,0,0,0,0,0,168,1,0,5,4,0,0,2,0,0,12,659,7
0,2,0,0,0,0,127,28,0,12,1,0,0,5,0,0,5,660,7
0,2,0,0,0,0,155,8,0,4,7,0,0,3,0,2,9,661,7
0,0,0,0,0,0,202,2,0,5,1,0,0,1,0,2,7,662,7
0,1,0,0,0,0,154,23,0,9,0,0,0,5,0,0,8,663,7
0,0,0,0,0,0,167,7,0,0,34,0,0,1,0,0,22,664,7
0,1,0,0,0,0,142,1,0,5,33,0,0,1,0,0,29,665,7
1,2,0,0,0,0,100,1,0,9,14,1,0,12,0,0,14,666,7
0,2,0,0,0,0,157,5,0,3,17,0,0,2,0,1,5,667,7
1,0,2,0,0,0,104,0,0,3,42,0,0,7,0,0,20,668,7
0,0,0,0,0,0,141,4,1,3,10,0,0,7,0,0,15,669,7
0,1,0,0,0,0,187,10,0,0,9,0,0,0,0,0,9,670,7
0,0,0,0,0,0,137,6,1,1,9,0,0,4,0,0,16,671,7
0,1,0,0,0,0,166,0,0,2,4,0,0,2,0,0,18,672,7
0,0,0,0,0,0,144,3,1,5,8,0,0,8,0,0,16,673,7
0,0,0,0,0,0,182,1,0,5,6,2,0,6,0,1,8,674,7
0,0,0,0,0,0,142,5,0,2,38,0,0,0,0,0,20,675,7
1,1,1,0,0,0,104,2,0,4,30,0,0,8,0,0,23,676,7
1,2,0,0,0,0,123,1,0,8,11,2,0,6,0,0,13,677,7
0,1,0,1,0,0,132,0,0,8,13,0,0,8,0,0,12,678,7
0,1,0,0,0,0,176,0,0,2,3,0,0,2,0,0,17,679,7
0,1,0,0,0,0,158,2,0,5,3,0,0,3,0,0,13,680,7
0,1,0,0,0,0,161,0,0,5,7,0,0,3,0,0,15,681,7
0,0,0,0,0,0,181,1,0,7,2,0,0,0,0,2,10,682,7
0,1,0,0,0,0,173,3,0,7,7,0,0,4,0,1,5,683,7
0,0,0,0,0,0,189,1,0,6,2,0,0,1,0,2,6,684,7
0,0,0,0,0,0,185,2,0,6,2,0,0,1,0,2,9,685,7
0,0,0,0,0,0,165,1,0,6,4,0,0,1,0,0,12,686,7
0,0,0,0,0,0,143,1,0,4,14,0,0,6,0,0,17,687,7
0,1,0,0,0,0,157,0,0,2,7,0,0,1,0,0,28,688,7
1,1,0,0,0,0,116,1,0,8,13,0,0,7,0,1,16,689,7
0,0,0,0,0,0,178,2,0,6,19,0,0,1,0,0,15,690,7
0,1,0,0,0,0,160,7,0,0,29,0,0,1,0,0,28,691,7
1,1,0,0,0,0,138,0,0,10,10,0,0,1,0,1,18,692,7
0,1,0,0,0,0,119,23,0,13,5,0,0,7,0,0,9,693,7
1,2,0,0,0,0,123,1,0,9,14,0,0,9,0,0,18,694,7
0,0,0,0,0,0,138,2,0,4,13,0,0,6,0,0,19,695,7
0,1,0,0,0,0,162,0,0,8,3,0,0,2,0,1,11,696,7
0,0,0,0,0,0,187,3,0,4,4,0,0,6,0,2,10,697,7
0,0,0,0,0,0,152,0,0,3,27,0,0,1,0,0,24,698,7
0,1,0,0,0,0,100,1,0,5,27,0,0,6,0,1,18,699,7
0,1,0,0,0,0,144,14,0,8,3,0,0,5,0,1,7,700,7
0,3,1,1,0,0,124,18,0,13,29,0,0,1,0,0,1,701,8
5,3,0,4,1,0,113,22,0,17,18,0,0,4,0,2,0,702,8
1,11,1,0,1,0,65,20,1,27,15,0,0,5,0,2,0,703,8
2,1,0,0,0,0,97,46,0,30,4,0,0,3,0,2,2,704,8
1,1,0,0,0,0,81,43,0,15,8,0,0,10,0,0,2,705,8
4,13,3,4,1,0,31,20,0,33,16,0,0,15,0,1,0,706,8
2,2,0,0,0,0,56,37,0,17,9,0,0,10,0,3,0,707,8
2,3,0,1,0,0,124,22,0,11,13,0,0,4,0,0,0,708,8
0,3,0,0,0,0,127,27,0,15,15,0,0,2,0,0,1,709,8
7,6,2,3,1,0,79,36,0,21,27,0,0,11,0,4,0,710,8
0,3,0,0,0,0,134,26,0,10,20,0,0,2,0,0,1,711,8
0,3,1,1,0,0,123,20,0,11,28,0,0,1,0,0,0,712,8
2,4,0,1,1,0,96,40,0,13,19,0,0,9,0,0,0,713,8
1,1,0,0,0,0,68,37,1,16,7,1,0,8,0,2,0,714,8
2,2,0,2,0,0,123,25,0,14,20,0,0,4,0,0,0,715,8
